,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
356, Halloween Faye scored number0 pieces candy . She ate number1 pieces the first night and then her sister gave her number2 more pieces . How many pieces candy does Faye have now ?,For Halloween Faye scored number0 pieces of candy . She ate number1 pieces the first night and then her sister gave her number2 more pieces . How many pieces of candy does Faye have now ?,47.0 25.0 40.0,- + number0 number2 number1,62.0,"[3, 4, 5, 10, 11, 12, 21, 22, 23, 32, 33, 34]",For Halloween Faye scored number0 pieces of candy . She ate number1 pieces the first night and then her sister gave her number2 more pieces .,How many pieces of candy does Faye have now ?
357," Ella owns number0 dogs . Each day , number1 dog eats number2 scoop dog food and the other dog eats number3 scoop . Together , how much dog food do the number4 dogs eat each day ?","Ella owns number0 dogs . Each day , number1 dog eats number2 scoop of dog food and the other dog eats number3 scoop . Together , how much dog food do the number4 dogs eat each day ?",2.0 1.0 0.125 0.125 2.0,+ number2 number2,0.25,"[1, 2, 3, 7, 8, 9, 10, 11, 12, 20, 21, 22, 31, 32, 33, 34, 35, 36]","Ella owns number0 dogs . Each day , number1 dog eats number2 scoop of dog food and the other dog eats number3 scoop . Together ,",how much dog food do the number4 dogs eat each day ?
358," Keith loves trading cards . She bought number0 packs Digimon cards $ number1 each , and a deck baseball cards $ number2 . How much did Keith spend cards ?","Keith loves trading cards . She bought number0 packs of Digimon cards for $ number1 each , and a deck of baseball cards for $ number2 . How much did Keith spend on cards ?",4.0 4.45 6.06,+ * number0 number1 number2,23.86,"[6, 7, 8, 13, 14, 15, 24, 25, 26, 31, 32, 33]","Keith loves trading cards . She bought number0 packs of Digimon cards for $ number1 each , and a deck of baseball cards for $ number2 .",How much did Keith spend on cards ?
359, There are number0 orchid bushes currently the park . Park workers will plant number1 orchid bushes today and number2 orchid bushes tomorrow . It took number3 workers to finish the work . How many orchid bushes will the park have when the workers are finished ?,There are number0 orchid bushes currently in the park . Park workers will plant number1 orchid bushes today and number2 orchid bushes tomorrow . It took number3 workers to finish the work . How many orchid bushes will the park have when the workers are finished ?,47.0 37.0 25.0 35.0,+ + number0 number1 number2,109.0,"[1, 2, 3, 13, 14, 15, 18, 19, 20, 25, 26, 27, 43, 44, 45]",There are number0 orchid bushes currently in the park . Park workers will plant number1 orchid bushes today and number2 orchid bushes tomorrow . It took number3 workers to finish the work .,How many orchid bushes will the park have when the workers are finished ?
360, It took Amanda number0 hours to stroll to Kimberly 's house number1 miles hour . How far is it Amanda 's house and Kimberly 's house ?,It took Amanda number0 hours to stroll to Kimberly 's house at number1 miles per hour . How far is it between Amanda 's house and Kimberly 's house ?,2.0 4.0,* number0 number1,8.0,"[2, 3, 4, 11, 12, 13, 26, 27, 28]",It took Amanda number0 hours to stroll to Kimberly 's house at number1 miles per hour .,How far is it between Amanda 's house and Kimberly 's house ?
361," Will made number0 dollars mowing lawns the summer . he spent number1 dollars buying new mower blades , how many number2 dollar games could he buy the money he had left ?","Will made number0 dollars mowing lawns over the summer . If he spent number1 dollars buying new mower blades , how many number2 dollar games could he buy with the money he had left ?",104.0 41.0 9.0,/ - number0 number1 number2,7.0,"[1, 2, 3, 12, 13, 14, 21, 22, 23, 31, 32, 33]","Will made number0 dollars mowing lawns over the summer . If he spent number1 dollars buying new mower blades ,",how many number2 dollar games could he buy with the money he had left ?
362," Billy 's Restaurant a group number0 adults and number1 children came to eat . each meal cost number2 dollars , how much was the bill ?","At Billy 's Restaurant a group with number0 adults and number1 children came in to eat . If each meal cost number2 dollars , how much was the bill ?",2.0 5.0 3.0,* number2 + number0 number1,21.0,"[6, 7, 8, 9, 10, 11, 20, 21, 22, 26, 27, 28]","At Billy 's Restaurant a group with number0 adults and number1 children came in to eat . If each meal cost number2 dollars ,",how much was the bill ?
363," Oliver was organizing his baseball cards a binder number0 each page . he had number1 new cards and number2 old cards to put the binder , how many pages would he use ?","Oliver was organizing his baseball cards in a binder with number0 on each page . If he had number1 new cards and number2 old cards to put in the binder , how many pages would he use ?",3.0 2.0 10.0,/ + number1 number2 number0,4.0,"[9, 10, 11, 17, 18, 19, 21, 22, 23, 34, 35, 36]","Oliver was organizing his baseball cards in a binder with number0 on each page . If he had number1 new cards and number2 old cards to put in the binder ,",how many pages would he use ?
364, Peter starts number0 erasers . Bridget gives Peter number1 more . How many erasers does Peter end ?,Peter starts with number0 erasers . Bridget gives Peter number1 more . How many erasers does Peter end with ?,8.0 3.0,+ number0 number1,11.0,"[2, 3, 4, 8, 9, 10, 16, 17, 18]",Peter starts with number0 erasers . Bridget gives Peter number1 more .,How many erasers does Peter end with ?
365, There are number0 walnut trees currently the park . Park workers will plant number1 more walnut trees today . How many walnut trees will the park have when the workers are finished ?,There are number0 walnut trees currently in the park . Park workers will plant number1 more walnut trees today . How many walnut trees will the park have when the workers are finished ?,4.0 6.0,+ number0 number1,10.0,"[1, 2, 3, 13, 14, 15, 30, 31, 32]",There are number0 walnut trees currently in the park . Park workers will plant number1 more walnut trees today .,How many walnut trees will the park have when the workers are finished ?
366," Each chocolate bar a box cost $ number0 . a box had number1 bars total and Emily sold all but number2 bars , how much money would she have made ?","Each chocolate bar in a box cost $ number0 . If a box had number1 bars total and Emily sold all but number2 bars , how much money would she have made ?",4.0 8.0 3.0,* number0 - number1 number2,20.0,"[7, 8, 9, 13, 14, 15, 21, 22, 23, 29, 30, 31]","Each chocolate bar in a box cost $ number0 . If a box had number1 bars total and Emily sold all but number2 bars ,",how much money would she have made ?
367, Bruce has number0 eggs . Kimberly has number1 eggs . He loses number2 . How many eggs will Bruce have ?,Bruce has number0 eggs . Kimberly has number1 eggs . He loses number2 . How many eggs will Bruce have ?,75.0 17.0 70.0,- number0 number2,5.0,"[1, 2, 3, 6, 7, 8, 11, 12, 13, 17, 18, 19]",Bruce has number0 eggs . Kimberly has number1 eggs . He loses number2 .,How many eggs will Bruce have ?
368, Keith has number0 books . Jason has number1 books . How many books do they have together ?,Keith has number0 books . Jason has number1 books . How many books do they have together ?,20.0 21.0,+ number0 number1,41.0,"[1, 2, 3, 6, 7, 8, 14, 15, 16]",Keith has number0 books . Jason has number1 books .,How many books do they have together ?
369," There school 's baseball team had number0 new players and number1 returning players . the coach put them groups number2 players each group , how many groups would there be ?","There school 's baseball team had number0 new players and number1 returning players . If the coach put them into groups with number2 players in each group , how many groups would there be ?",31.0 4.0 7.0,/ + number0 number1 number2,5.0,"[5, 6, 7, 9, 10, 11, 21, 22, 23, 31, 32, 33]","There school 's baseball team had number0 new players and number1 returning players . If the coach put them into groups with number2 players in each group ,",how many groups would there be ?
370, Rachel was unboxing some her old winter clothes . She found number0 boxes clothing and each box there were number1 scarves and number2 mittens . How many pieces winter clothing did Rachel have total ?,Rachel was unboxing some of her old winter clothes . She found number0 boxes of clothing and inside each box there were number1 scarves and number2 mittens . How many pieces of winter clothing did Rachel have total ?,7.0 3.0 4.0,* number0 + number1 number2,49.0,"[11, 12, 13, 21, 22, 23, 24, 25, 26, 35, 36, 37]",Rachel was unboxing some of her old winter clothes . She found number0 boxes of clothing and inside each box there were number1 scarves and number2 mittens .,How many pieces of winter clothing did Rachel have total ?
371, Joan has number0 books . Tom has number1 books . How many books do they have together ?,Joan has number0 books . Tom has number1 books . How many books do they have together ?,10.0 38.0,+ number0 number1,48.0,"[1, 2, 3, 6, 7, 8, 14, 15, 16]",Joan has number0 books . Tom has number1 books .,How many books do they have together ?
372," A farmer estimates he will harvest number0 bushels wheat . The weather is perfect the growing season , he harvests number1 bushels wheat expected . How many bushels wheat does the farmer harvest ?","A farmer estimates that he will harvest number0 bushels of wheat . The weather is perfect during the growing season , so he harvests number1 bushels of wheat than expected . How many bushels of wheat does the farmer harvest ?",48097.0 684.0,+ number0 number1,48781.0,"[6, 7, 8, 23, 24, 25, 37, 38, 39]","A farmer estimates that he will harvest number0 bushels of wheat . The weather is perfect during the growing season , so he harvests number1 bushels of wheat than expected .",How many bushels of wheat does the farmer harvest ?
373, Kimberly went to the store number0 times last month . She buys number1 peanuts each time she goes to the store . How many peanuts did Kimberly buy last month ?,Kimberly went to the store number0 times last month . She buys number1 peanuts each time she goes to the store . How many peanuts did Kimberly buy last month ?,3.0 7.0,* number0 number1,21.0,"[4, 5, 6, 11, 12, 13, 27, 28, 29]",Kimberly went to the store number0 times last month . She buys number1 peanuts each time she goes to the store .,How many peanuts did Kimberly buy last month ?
